26,1,250,304,279,281,-1,-1,-1,-1
26,2,1057,84,133,119,-1,-1,-1,-1
26,3,246,195,351,132,-1,-1,-1,-1
26,4,761,93,178,218,-1,-1,-1,-1
26,14,666,274,93,184,-1,-1,-1,-1
26,19,608,654,1581,416,-1,-1,-1,-1
27,1,253,303,274,278,-1,-1,-1,-1
27,2,1056,79,130,117,-1,-1,-1,-1
27,3,255,195,350,132,-1,-1,-1,-1
27,4,761,89,177,216,-1,-1,-1,-1
27,14,670,263,92,184,-1,-1,-1,-1
27,19,519,615,1724,453,-1,-1,-1,-1
27,20,1180,596,357,313,-1,-1,-1,-1
28,1,255,302,267,272,-1,-1,-1,-1
28,2,1055,73,128,115,-1,-1,-1,-1
28,3,259,195,354,134,-1,-1,-1,-1
28,4,761,72,182,223,-1,-1,-1,-1
28,14,676,251,92,183,-1,-1,-1,-1
28,20,1166,552,345,302,-1,-1,-1,-1
29,1,254,298,265,272,-1,-1,-1,-1
29,2,1055,69,126,114,-1,-1,-1,-1
29,3,260,192,357,136,-1,-1,-1,-1
29,4,762,69,179,220,-1,-1,-1,-1
29,14,680,242,92,182,-1,-1,-1,-1
29,20,1159,525,332,291,-1,-1,-1,-1
29,21,1708,681,215,379,-1,-1,-1,-1
30,1,255,300,258,266,-1,-1,-1,-1
30,2,1053,63,126,115,-1,-1,-1,-1
30,3,265,191,361,138,-1,-1,-1,-1
30,4,760,43,188,235,-1,-1,-1,-1
30,14,686,232,89,177,-1,-1,-1,-1
30,20,1147,488,323,283,-1,-1,-1,-1
30,21,1691,632,212,371,-1,-1,-1,-1
31,1,254,297,257,265,-1,-1,-1,-1
31,2,1053,57,127,117,-1,-1,-1,-1
31,3,267,190,365,141,-1,-1,-1,-1
31,4,761,34,188,237,-1,-1,-1,-1
31,14,691,225,87,173,-1,-1,-1,-1
31,20,1140,463,313,275,-1,-1,-1,-1
31,21,1683,604,206,355,-1,-1,-1,-1
32,1,252,296,255,264,-1,-1,-1,-1
32,2,1052,53,124,115,-1,-1,-1,-1
32,3,283,192,358,140,-1,-1,-1,-1
32,4,763,36,179,229,-1,-1,-1,-1
32,14,697,215,85,169,-1,-1,-1,-1
32,20,1136,437,291,256,-1,-1,-1,-1
32,21,1669,561,201,334,-1,-1,-1,-1
33,1,251,296,252,262,-1,-1,-1,-1
33,2,1053,50,118,110,-1,-1,-1,-1
33,3,297,195,347,137,-1,-1,-1,-1
33,4,766,31,174,224,-1,-1,-1,-1
33,14,703,209,82,161,-1,-1,-1,-1
33,20,1130,408,276,243,-1,-1,-1,-1
33,21,1656,528,192,301,-1,-1,-1,-1
34,1,248,295,249,258,-1,-1,-1,-1
34,2,1055,47,110,103,-1,-1,-1,-1
34,3,307,194,341,136,-1,-1,-1,-1
34,4,772,35,161,208,-1,-1,-1,-1
34,14,709,198,79,156,-1,-1,-1,-1
34,20,1127,383,260,229,-1,-1,-1,-1
34,21,1635,486,192,283,-1,-1,-1,-1
35,1,244,291,249,257,-1,-1,-1,-1
35,2,1051,43,109,101,-1,-1,-1,-1
35,3,318,193,333,134,-1,-1,-1,-1
35,4,776,31,156,201,-1,-1,-1,-1
35,14,715,188,77,153,-1,-1,-1,-1
35,20,1117,355,255,225,-1,-1,-1,-1
35,21,1599,450,188,261,-1,-1,-1,-1
35,22,371,853,471,217,-1,-1,-1,-1
36,1,238,290,248,255,-1,-1,-1,-1
36,2,1043,25,120,114,-1,-1,-1,-1
36,3,327,192,332,135,-1,-1,-1,-1
36,4,777,20,156,201,-1,-1,-1,-1
36,14,719,177,77,153,-1,-1,-1,-1
36,20,1108,331,246,218,-1,-1,-1,-1
36,21,1565,414,189,248,-1,-1,-1,-1
36,22,330,791,595,281,-1,-1,-1,-1
37,1,234,291,245,250,-1,-1,-1,-1
37,2,1042,20,119,114,-1,-1,-1,-1
37,4,777,14,156,203,-1,-1,-1,-1
37,14,724,171,75,148,-1,-1,-1,-1
37,20,1104,312,233,206,-1,-1,-1,-1
37,21,1531,383,189,236,-1,-1,-1,-1
37,22,308,759,663,313,-1,-1,-1,-1
37,23,1323,797,402,274,-1,-1,-1,-1
38,1,224,281,253,256,-1,-1,-1,-1
38,2,1045,18,114,110,-1,-1,-1,-1
38,4,778,12,154,201,-1,-1,-1,-1
38,14,729,162,74,146,-1,-1,-1,-1
38,20,1101,296,216,189,-1,-1,-1,-1
38,21,1504,356,186,223,-1,-1,-1,-1
38,23,1281,764,449,306,-1,-1,-1,-1
39,1,215,278,256,255,-1,-1,-1,-1
39,2,1044,15,110,106,-1,-1,-1,-1
39,3,349,186,321,136,-1,-1,-1,-1
39,4,782,11,146,191,-1,-1,-1,-1
39,14,733,153,74,146,-1,-1,-1,-1
39,20,1094,278,208,182,-1,-1,-1,-1
39,21,1476,333,182,209,-1,-1,-1,-1
39,23,1239,731,495,338,-1,-1,-1,-1
39,25,614,622,148,319,-1,-1,-1,-1
40,1,206,277,254,249,-1,-1,-1,-1
40,2,1042,10,110,106,-1,-1,-1,-1
40,3,354,182,316,135,-1,-1,-1,-1
40,4,784,9,140,183,-1,-1,-1,-1
40,14,738,143,73,144,-1,-1,-1,-1
40,20,1088,255,199,174,-1,-1,-1,-1
40,21,1446,305,178,197,-1,-1,-1,-1
40,23,1197,698,542,370,-1,-1,-1,-1
40,25,644,572,136,292,-1,-1,-1,-1
40,26,1342,578,129,282,-1,-1,-1,-1
41,1,196,275,256,246,-1,-1,-1,-1
41,2,1040,4,109,106,-1,-1,-1,-1
41,3,358,179,311,135,-1,-1,-1,-1
41,4,785,8,136,178,-1,-1,-1,-1
41,14,741,132,71,142,-1,-1,-1,-1
41,20,1085,238,189,164,-1,-1,-1,-1
41,21,1421,285,172,183,-1,-1,-1,-1
41,25,667,533,129,275,-1,-1,-1,-1
41,26,1316,529,120,261,-1,-1,-1,-1
42,1,189,273,259,243,-1,-1,-1,-1
42,2,1038,-2,108,105,-1,-1,-1,-1
42,3,360,179,309,136,-1,-1,-1,-1
42,4,786,7,134,174,-1,-1,-1,-1
42,14,744,124,71,143,-1,-1,-1,-1
42,20,1083,230,184,158,-1,-1,-1,-1
42,21,1408,269,174,179,-1,-1,-1,-1
42,25,675,506,126,269,-1,-1,-1,-1
42,26,1301,499,117,256,-1,-1,-1,-1
43,1,177,269,266,245,-1,-1,-1,-1
43,2,1037,-8,107,104,-1,-1,-1,-1
43,3,374,177,302,134,-1,-1,-1,-1
43,4,787,6,131,171,-1,-1,-1,-1
43,14,745,119,68,138,-1,-1,-1,-1
43,20,1079,217,181,156,-1,-1,-1,-1
43,21,1389,253,176,175,-1,-1,-1,-1
43,25,687,476,123,260,-1,-1,-1,-1
43,26,1281,457,122,267,-1,-1,-1,-1
44,1,171,267,268,243,-1,-1,-1,-1
44,3,380,176,297,133,-1,-1,-1,-1
44,4,788,5,129,168,-1,-1,-1,-1
44,14,746,119,66,132,-1,-1,-1,-1
44,20,1078,208,176,151,-1,-1,-1,-1
44,21,1377,242,177,172,-1,-1,-1,-1
44,25,695,457,121,257,-1,-1,-1,-1
44,26,1274,437,113,248,-1,-1,-1,-1
45,1,154,262,278,246,-1,-1,-1,-1
45,3,386,174,293,134,-1,-1,-1,-1
45,4,790,4,126,162,-1,-1,-1,-1
45,14,749,114,66,130,-1,-1,-1,-1
45,20,1073,196,174,149,-1,-1,-1,-1
45,21,1365,228,173,165,-1,-1,-1,-1
45,25,706,431,119,252,-1,-1,-1,-1
45,26,1262,408,106,234,-1,-1,-1,-1
46,1,144,259,284,246,-1,-1,-1,-1
46,3,390,172,291,134,-1,-1,-1,-1
46,4,791,6,122,157,-1,-1,-1,-1
46,14,749,110,66,130,-1,-1,-1,-1
46,20,1072,188,172,147,-1,-1,-1,-1
46,21,1356,219,173,160,-1,-1,-1,-1
46,25,715,414,116,245,-1,-1,-1,-1
46,26,1253,387,103,226,-1,-1,-1,-1
46,27,1765,700,128,358,-1,-1,-1,-1
47,1,133,257,290,245,-1,-1,-1,-1
47,3,395,171,287,135,-1,-1,-1,-1
47,4,794,5,119,152,-1,-1,-1,-1
47,14,751,106,65,128,-1,-1,-1,-1
47,20,1071,180,165,140,-1,-1,-1,-1
47,21,1343,206,170,154,-1,-1,-1,-1
47,25,726,397,111,233,-1,-1,-1,-1
47,26,1243,365,97,214,-1,-1,-1,-1
47,27,1746,644,132,360,-1,-1,-1,-1
48,1,123,255,293,243,-1,-1,-1,-1
48,3,401,168,285,136,-1,-1,-1,-1
48,4,797,5,115,146,-1,-1,-1,-1
48,14,754,105,62,121,-1,-1,-1,-1
48,20,1066,168,163,138,-1,-1,-1,-1
48,21,1331,192,169,151,-1,-1,-1,-1
48,25,737,374,107,223,-1,-1,-1,-1
48,26,1230,342,95,208,-1,-1,-1,-1
48,27,1727,592,132,344,-1,-1,-1,-1
49,1,117,254,296,241,-1,-1,-1,-1
49,3,405,165,282,137,-1,-1,-1,-1
49,4,798,5,113,142,-1,-1,-1,-1
49,14,757,91,65,128,-1,-1,-1,-1
49,20,1063,160,162,137,-1,-1,-1,-1
49,21,1325,184,165,145,-1,-1,-1,-1
49,25,744,360,105,216,-1,-1,-1,-1
49,26,1224,327,92,201,-1,-1,-1,-1
49,27,1715,557,134,329,-1,-1,-1,-1
50,1,107,253,300,241,-1,-1,-1,-1
50,3,411,165,275,137,-1,-1,-1,-1
50,4,799,5,111,138,-1,-1,-1,-1
50,14,758,84,64,129,-1,-1,-1,-1
50,20,1062,155,156,131,-1,-1,-1,-1
50,21,1314,176,162,140,-1,-1,-1,-1
50,25,753,343,103,210,-1,-1,-1,-1
50,26,1214,306,90,196,-1,-1,-1,-1
50,27,1698,523,134,299,-1,-1,-1,-1
51,1,97,251,302,240,-1,-1,-1,-1
51,3,421,164,266,135,-1,-1,-1,-1
51,4,800,5,109,134,-1,-1,-1,-1
51,14,761,82,63,126,-1,-1,-1,-1
51,20,1059,146,150,127,-1,-1,-1,-1
51,21,1303,166,158,136,-1,-1,-1,-1
51,25,762,324,103,208,-1,-1,-1,-1
51,26,1204,287,86,188,-1,-1,-1,-1
51,27,1678,477,144,291,-1,-1,-1,-1
51,29,964,722,739,340,-1,-1,-1,-1
52,1,86,247,304,238,-1,-1,-1,-1
52,3,430,163,256,132,-1,-1,-1,-1
52,4,800,7,107,128,-1,-1,-1,-1
52,14,764,75,62,124,-1,-1,-1,-1
52,20,1054,134,150,127,-1,-1,-1,-1
52,21,1292,152,154,131,-1,-1,-1,-1
52,25,771,305,101,202,-1,-1,-1,-1
52,26,1194,262,85,185,-1,-1,-1,-1
52,27,1652,441,148,270,-1,-1,-1,-1
52,29,936,661,751,352,-1,-1,-1,-1
53,1,77,245,305,236,-1,-1,-1,-1
53,3,438,161,249,131,-1,-1,-1,-1
53,4,800,7,104,123,-1,-1,-1,-1
53,14,767,69,61,122,-1,-1,-1,-1
53,20,1051,124,149,127,-1,-1,-1,-1
53,21,1281,137,158,134,-1,-1,-1,-1
53,25,779,289,98,194,-1,-1,-1,-1
53,26,1185,243,82,179,-1,-1,-1,-1
53,27,1614,402,154,258,-1,-1,-1,-1
53,29,941,605,701,336,-1,-1,-1,-1
54,1,72,245,301,231,-1,-1,-1,-1
54,3,443,160,243,130,-1,-1,-1,-1
54,4,801,5,102,118,-1,-1,-1,-1
54,14,769,62,60,121,-1,-1,-1,-1
54,20,1050,117,142,121,-1,-1,-1,-1
54,21,1271,126,156,132,-1,-1,-1,-1
54,25,787,271,97,191,-1,-1,-1,-1
54,26,1179,226,79,172,-1,-1,-1,-1
54,27,1578,370,157,246,-1,-1,-1,-1
54,29,948,553,649,319,-1,-1,-1,-1
55,1,59,242,303,230,-1,-1,-1,-1
55,3,449,157,239,131,-1,-1,-1,-1
55,4,800,6,101,115,-1,-1,-1,-1
55,20,1048,109,140,119,-1,-1,-1,-1
55,21,1264,119,149,126,-1,-1,-1,-1
55,25,794,257,94,185,-1,-1,-1,-1
55,26,1171,210,77,168,-1,-1,-1,-1
55,27,1548,348,155,226,-1,-1,-1,-1
55,29,957,510,590,299,-1,-1,-1,-1
56,1,49,239,303,227,-1,-1,-1,-1
56,3,455,155,233,130,-1,-1,-1,-1
56,4,801,5,97,111,-1,-1,-1,-1
56,20,1044,98,142,122,-1,-1,-1,-1
56,21,1254,109,149,126,-1,-1,-1,-1
56,25,801,243,92,182,-1,-1,-1,-1
56,26,1165,196,74,160,-1,-1,-1,-1
56,27,1521,325,154,210,-1,-1,-1,-1
56,29,971,468,532,278,-1,-1,-1,-1
57,1,40,238,305,227,-1,-1,-1,-1
57,3,462,152,227,129,-1,-1,-1,-1
57,4,803,4,93,106,-1,-1,-1,-1
57,20,1044,91,137,118,-1,-1,-1,-1
57,21,1245,97,152,129,-1,-1,-1,-1
57,25,807,230,89,175,-1,-1,-1,-1
57,26,1158,179,73,157,-1,-1,-1,-1
57,27,1496,310,154,197,-1,-1,-1,-1
57,29,980,432,487,262,-1,-1,-1,-1
58,1,32,237,303,223,-1,-1,-1,-1
58,3,469,150,221,128,-1,-1,-1,-1
58,4,804,3,89,102,-1,-1,-1,-1
58,20,1043,84,134,116,-1,-1,-1,-1
58,21,1239,91,144,122,-1,-1,-1,-1
58,25,812,218,86,170,-1,-1,-1,-1
58,26,1153,162,72,158,-1,-1,-1,-1
58,27,1470,289,156,191,-1,-1,-1,-1
58,29,993,402,440,244,-1,-1,-1,-1
59,1,28,236,297,218,-1,-1,-1,-1
59,3,475,148,215,127,-1,-1,-1,-1
59,20,1043,77,131,113,-1,-1,-1,-1
59,21,1233,83,140,118,-1,-1,-1,-1
59,25,816,205,86,168,-1,-1,-1,-1
59,26,1150,148,70,153,-1,-1,-1,-1
59,27,1451,267,155,182,-1,-1,-1,-1
59,29,1002,374,404,231,-1,-1,-1,-1
60,1,21,237,293,213,-1,-1,-1,-1
60,3,480,145,210,126,-1,-1,-1,-1
60,20,1043,71,131,113,-1,-1,-1,-1
60,21,1230,76,135,114,-1,-1,-1,-1
60,25,820,194,84,162,-1,-1,-1,-1
60,26,1144,135,69,151,-1,-1,-1,-1
60,27,1430,248,157,177,-1,-1,-1,-1
60,29,1007,346,376,221,-1,-1,-1,-1
60,32,1423,721,273,325,-1,-1,-1,-1
61,1,20,239,285,207,-1,-1,-1,-1
61,3,485,142,204,124,-1,-1,-1,-1
61,20,1038,59,133,116,-1,-1,-1,-1
61,21,1222,68,135,115,-1,-1,-1,-1
61,25,823,181,83,160,-1,-1,-1,-1
61,26,1139,132,65,140,-1,-1,-1,-1
61,27,1410,232,156,168,-1,-1,-1,-1
61,29,1011,320,353,214,-1,-1,-1,-1
61,32,1384,648,269,325,-1,-1,-1,-1
61,34,1740,682,155,345,-1,-1,-1,-1
62,1,19,238,280,206,-1,-1,-1,-1
62,3,490,140,199,123,-1,-1,-1,-1
62,20,1035,51,132,117,-1,-1,-1,-1
62,21,1213,57,137,118,-1,-1,-1,-1
62,25,827,173,81,155,-1,-1,-1,-1
62,26,1134,126,62,130,-1,-1,-1,-1
62,27,1393,214,159,165,-1,-1,-1,-1
62,29,1020,302,317,196,-1,-1,-1,-1
62,32,1354,578,254,313,-1,-1,-1,-1
62,34,1719,629,155,336,-1,-1,-1,-1
62,35,417,795,398,278,-1,-1,-1,-1
63,1,20,234,279,210,-1,-1,-1,-1
63,3,495,137,198,125,-1,-1,-1,-1
63,20,1033,39,132,118,-1,-1,-1,-1
63,21,1205,46,131,115,-1,-1,-1,-1
63,25,832,157,79,151,-1,-1,-1,-1
63,26,1114,82,74,158,-1,-1,-1,-1
63,27,1371,192,152,154,-1,-1,-1,-1
63,29,1025,274,282,179,-1,-1,-1,-1
63,32,1322,529,264,326,-1,-1,-1,-1
63,34,1692,550,147,299,-1,-1,-1,-1
64,1,23,233,267,207,-1,-1,-1,-1
64,3,502,131,195,124,-1,-1,-1,-1
64,20,1035,31,125,113,-1,-1,-1,-1
64,21,1200,36,124,108,-1,-1,-1,-1
64,25,835,141,78,149,-1,-1,-1,-1
64,26,1113,83,63,132,-1,-1,-1,-1
64,27,1350,170,150,148,-1,-1,-1,-1
64,29,1024,242,263,171,-1,-1,-1,-1
64,32,1289,479,275,339,-1,-1,-1,-1
64,34,1661,483,146,272,-1,-1,-1,-1
65,1,23,232,257,204,-1,-1,-1,-1
65,3,508,130,191,123,-1,-1,-1,-1
65,20,1037,27,122,110,-1,-1,-1,-1
65,21,1194,29,121,106,-1,-1,-1,-1
65,25,836,130,78,147,-1,-1,-1,-1
65,26,1113,87,57,116,-1,-1,-1,-1
65,27,1334,154,149,144,-1,-1,-1,-1
65,29,1028,224,243,161,-1,-1,-1,-1
65,32,1256,430,286,352,-1,-1,-1,-1
65,34,1622,442,145,248,-1,-1,-1,-1
65,36,638,553,138,275,-1,-1,-1,-1
65,37,1312,387,106,236,-1,-1,-1,-1
66,1,24,232,250,204,-1,-1,-1,-1
66,3,513,128,187,122,-1,-1,-1,-1
66,20,1034,23,114,105,-1,-1,-1,-1
66,21,1191,23,123,108,-1,-1,-1,-1
66,25,836,121,78,148,-1,-1,-1,-1
66,26,1112,87,54,109,-1,-1,-1,-1
66,27,1327,147,144,137,-1,-1,-1,-1
66,29,1030,214,233,158,-1,-1,-1,-1
66,34,1596,416,153,242,-1,-1,-1,-1
66,36,648,524,136,270,-1,-1,-1,-1
66,37,1301,366,103,229,-1,-1,-1,-1
67,1,5,227,256,215,-1,-1,-1,-1
67,3,517,127,185,122,-1,-1,-1,-1
67,20,1031,18,114,105,-1,-1,-1,-1
67,21,1186,20,122,107,-1,-1,-1,-1
67,25,838,116,76,144,-1,-1,-1,-1
67,26,1112,85,52,103,-1,-1,-1,-1
67,27,1321,141,140,130,-1,-1,-1,-1
67,29,1028,199,227,157,-1,-1,-1,-1
67,34,1568,391,157,230,-1,-1,-1,-1
67,36,663,489,130,257,-1,-1,-1,-1
67,37,1288,335,101,223,-1,-1,-1,-1
68,1,-5,224,256,221,-1,-1,-1,-1
68,3,522,124,180,120,-1,-1,-1,-1
68,20,1030,16,112,104,-1,-1,-1,-1
68,21,1183,16,119,105,-1,-1,-1,-1
68,25,839,110,75,142,-1,-1,-1,-1
68,26,1110,76,53,104,-1,-1,-1,-1
68,27,1313,132,142,131,-1,-1,-1,-1
68,29,1031,190,215,151,-1,-1,-1,-1
68,34,1545,372,165,227,-1,-1,-1,-1
68,36,671,464,127,253,-1,-1,-1,-1
68,37,1280,318,97,215,-1,-1,-1,-1
69,1,-11,222,243,214,-1,-1,-1,-1
69,3,526,120,178,120,-1,-1,-1,-1
69,20,1030,10,110,102,-1,-1,-1,-1
69,21,1179,10,116,102,-1,-1,-1,-1
69,25,839,102,73,136,-1,-1,-1,-1
69,26,1105,66,50,99,-1,-1,-1,-1
69,27,1301,119,141,128,-1,-1,-1,-1
69,29,1028,172,205,147,-1,-1,-1,-1
69,34,1511,344,162,209,-1,-1,-1,-1
69,36,687,424,122,243,-1,-1,-1,-1
69,37,1262,286,92,203,-1,-1,-1,-1
70,1,-17,220,237,213,-1,-1,-1,-1
70,3,531,116,176,120,-1,-1,-1,-1
70,20,1028,5,112,104,-1,-1,-1,-1
70,21,1176,4,114,101,-1,-1,-1,-1
70,25,838,90,75,141,-1,-1,-1,-1
70,26,1101,56,48,95,-1,-1,-1,-1
70,27,1294,110,136,123,-1,-1,-1,-1
70,29,1028,159,198,145,-1,-1,-1,-1
70,34,1488,323,158,193,-1,-1,-1,-1
70,36,701,397,113,225,-1,-1,-1,-1
70,37,1250,262,88,194,-1,-1,-1,-1
71,1,-28,215,237,219,-1,-1,-1,-1
71,3,536,114,173,118,-1,-1,-1,-1
71,20,1027,-1,110,103,-1,-1,-1,-1
71,21,1173,1,112,100,-1,-1,-1,-1
71,25,839,86,72,135,-1,-1,-1,-1
71,26,1097,46,46,90,-1,-1,-1,-1
71,27,1286,102,132,118,-1,-1,-1,-1
71,29,1032,152,185,137,-1,-1,-1,-1
71,34,1463,304,160,186,-1,-1,-1,-1
71,36,712,371,109,216,-1,-1,-1,-1
71,37,1242,242,83,185,-1,-1,-1,-1
